"","BEGIN_YEARMONTH","BEGIN_DAY","BEGIN_TIME","END_YEARMONTH","END_DAY","END_TIME","EPISODE_ID","EVENT_ID","STATE","STATE_FIPS","YEAR","MONTH_NAME","EVENT_TYPE","CZ_TYPE","CZ_FIPS","CZ_NAME","WFO","BEGIN_DATE_TIME","CZ_TIMEZONE","END_DATE_TIME","INJURIES_DIRECT","INJURIES_INDIRECT","DEATHS_DIRECT","DEATHS_INDIRECT","DAMAGE_PROPERTY","DAMAGE_CROPS","SOURCE","MAGNITUDE","MAGNITUDE_TYPE","FLOOD_CAUSE","CATEGORY","TOR_F_SCALE","TOR_LENGTH","TOR_WIDTH","TOR_OTHER_WFO","TOR_OTHER_CZ_STATE","TOR_OTHER_CZ_FIPS","TOR_OTHER_CZ_NAME","BEGIN_RANGE","BEGIN_AZIMUTH","BEGIN_LOCATION","END_RANGE","END_AZIMUTH","END_LOCATION","BEGIN_LAT","BEGIN_LON","END_LAT","END_LON","EPISODE_NARRATIVE","EVENT_NARRATIVE","DATA_SOURCE"
"140",195006,5,1600,195006,5,1600,NA,10120419,"TEXAS",48,1950,"June     ","Tornado","C",15,"AUSTIN",NA,"05-JUN-50 16:00:00","CST","05-JUN-50 16:00:00",2,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F1",23.7,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,29.9,-96.4,29.72,-96.07,NA,NA,"PUB"
"141",195006,19,2040,195006,19,2040,NA,10120420,"TEXAS",48,1950,"June     ","Tornado","C",205,"HARTLEY",NA,"19-JUN-50 20:40:00","CST","19-JUN-50 20:40:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F0",15.8,167,NA,NA,NA,NA,0,NA,NA,0,NA,NA,36.08,-102.53,36.08,-102.25,NA,NA,"PUB"
"142",195006,15,2000,195006,15,2000,NA,10017011,"IOWA",19,1950,"June     ","Tornado","C",169,"STORY",NA,"15-JUN-50 20:00:00","CST","15-JUN-50 20:00:00",5,0,0,0,"0K",0,NA,0,NA,NA,NA,"F3",5.6,300,NA,NA,NA,NA,0,NA,NA,0,NA,NA,41.98,-93.6,41.97,-93.48,NA,NA,"PUB"
"143",195007,1,2000,195007,1,2000,NA,10017012,"IOWA",19,1950,"July     ","Tornado","C",19,"BUCHANAN",NA,"01-JUL-50 20:00:00","CST","01-JUL-50 20:00:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F2",14,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,42.45,-91.92,NA,NA,NA,NA,"PUB"
"144",195001,3,1600,195001,3,1600,NA,10086808,"OHIO",39,1950,"January  ","Tornado","C",161,"VAN WERT",NA,"03-JAN-50 16:00:00","CST","03-JAN-50 16:00:00",1,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",0.1,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,40.88,-84.58,NA,NA,NA,NA,"PUB"
"145",195007,19,1515,195007,19,1515,NA,10086809,"OHIO",39,1950,"July     ","Tornado","C",161,"VAN WERT",NA,"19-JUL-50 15:15:00","CST","19-JUL-50 15:15:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F2",0,200,NA,NA,NA,NA,0,NA,NA,0,NA,NA,40.8,-84.62,40.82,-84.58,NA,NA,"PUB"
"146",195007,19,1515,195007,19,1515,NA,10086810,"OHIO",39,1950,"July     ","Tornado","C",3,"ALLEN",NA,"19-JUL-50 15:15:00","CST","19-JUL-50 15:15:00",30,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F3",9.7,300,NA,NA,NA,NA,0,NA,NA,0,NA,NA,40.72,-84.08,40.83,-83.97,NA,NA,"PUB"
"147",195006,13,1105,195006,13,1105,NA,10089655,"NORTH DAKOTA",38,1950,"June     ","Tornado","C",17,"CASS",NA,"13-JUN-50 11:05:00","CST","13-JUN-50 11:05:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F3",2,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,46.8,-97.92,NA,NA,NA,NA,"PUB"
"148",195006,14,1700,195006,14,1700,NA,10089656,"NORTH DAKOTA",38,1950,"June     ","Tornado","C",23,"DIVIDE",NA,"14-JUN-50 17:00:00","CST","14-JUN-50 17:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F3",23.7,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,48.92,-103.77,48.78,-103.28,NA,NA,"PUB"
"149",195005,8,1830,195005,8,1830,NA,10027583,"KANSAS",20,1950,"May      ","Tornado","C",123,"MITCHELL",NA,"08-MAY-50 18:30:00","CST","08-MAY-50 18:30:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F2",12.6,660,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.35,-98.48,39.47,-98.3,NA,NA,"PUB"
"150",195005,8,1900,195005,8,1900,NA,10027584,"KANSAS",20,1950,"May      ","Tornado","C",89,"JEWELL",NA,"08-MAY-50 19:00:00","CST","08-MAY-50 19:00:00",1,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",6.8,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.57,-98.3,39.63,-98.2,NA,NA,"PUB"
"151",195001,25,1930,195001,25,1930,NA,10063616,"MISSOURI",29,1950,"January  ","Tornado","C",93,"IRON",NA,"25-JAN-50 19:30:00","CST","25-JAN-50 19:30:00",5,0,0,0,"250K",0,NA,0,NA,NA,NA,"F2",2.3,300,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.6,-90.68,37.63,-90.65,NA,NA,"PUB"
"152",195005,10,1300,195005,10,1300,NA,10162813,"WYOMING",56,1950,"May      ","Tornado","C",41,"UINTA",NA,"10-MAY-50 13:00:00","CST","10-MAY-50 13:00:00",0,0,0,0,".03K",0,NA,0,NA,NA,NA,"F2",2,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,41.18,-110.42,NA,NA,NA,NA,"PUB"
"153",195006,7,1530,195006,7,1530,NA,10162814,"WYOMING",56,1950,"June     ","Tornado","C",27,"NIOBRARA",NA,"07-JUN-50 15:30:00","CST","07-JUN-50 15:30:00",0,0,0,0,".03K",0,NA,0,NA,NA,NA,"F1",0.2,10,NA,NA,NA,NA,0,NA,NA,0,NA,NA,43.08,-104.5,NA,NA,NA,NA,"PUB"
"154",195006,14,1600,195006,14,1600,NA,10162815,"WYOMING",56,1950,"June     ","Tornado","C",45,"WESTON",NA,"14-JUN-50 16:00:00","CST","14-JUN-50 16:00:00",0,0,0,0,".03K",0,NA,0,NA,NA,NA,"F1",0.2,10,NA,NA,NA,NA,0,NA,NA,0,NA,NA,44.13,-104.18,NA,NA,NA,NA,"PUB"
"155",195002,11,1310,195002,11,1310,NA,10120402,"TEXAS",48,1950,"February ","Tornado","C",39,"BRAZORIA",NA,"11-FEB-50 13:10:00","CST","11-FEB-50 13:10:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",9.9,400,NA,NA,NA,NA,0,NA,NA,0,NA,NA,29.42,-95.25,29.52,-95.13,NA,NA,"PUB"
"156",195005,8,1930,195005,8,1930,NA,10027585,"KANSAS",20,1950,"May      ","Tornado","C",141,"OSBORNE",NA,"08-MAY-50 19:30:00","CST","08-MAY-50 19:30:00",2,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",19.6,440,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.23,-98.95,39.23,-98.58,NA,NA,"PUB"
"157",195004,18,130,195004,18,130,NA,9979207,"ALABAMA",1,1950,"April    ","Tornado","C",97,"MOBILE",NA,"18-APR-50 01:30:00","CST","18-APR-50 01:30:00",15,0,0,0,"25K",0,NA,0,NA,NA,NA,"F3",14,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,30.67,-88.2,30.85,-88.1,NA,NA,"PUB"
"158",195001,13,525,195001,13,525,NA,9981922,"ARKANSAS",5,1950,"January  ","Tornado","C",113,"POLK",NA,"13-JAN-50 05:25:00","CST","13-JAN-50 05:25:00",1,0,1,0,"2.5K",0,NA,0,NA,NA,NA,"F3",0.6,17,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.4,-94.37,NA,NA,NA,NA,"PUB"
"159",195002,12,1420,195002,12,1420,NA,10032627,"LOUISIANA",22,1950,"February ","Tornado","C",27,"CLAIBORNE",NA,"12-FEB-50 14:20:00","CST","12-FEB-50 14:20:00",10,0,5,0,"250K",0,NA,0,NA,NA,NA,"F2",12.2,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,32.8,-93.23,32.97,-93.17,NA,NA,"PUB"
"160",195008,9,1655,195008,9,1655,NA,10147653,"WEST VIRGINIA",54,1950,"August   ","Tornado","C",107,"WOOD",NA,"09-AUG-50 16:55:00","CST","09-AUG-50 16:55:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F1",5,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.28,-81.38,NA,NA,NA,NA,"PUB"
"161",195007,14,630,195007,14,630,NA,9986149,"CONNECTICUT",9,1950,"July     ","Tornado","C",1,"FAIRFIELD",NA,"14-JUL-50 06:30:00","CST","14-JUL-50 06:30:00",3,0,0,0,"250K",0,NA,0,NA,NA,NA,"F2",5,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,41.27,-73.5,NA,NA,NA,NA,"PUB"
"162",195006,13,300,195006,13,300,NA,10009714,"ILLINOIS",17,1950,"June     ","Tornado","C",15,"CARROLL",NA,"13-JUN-50 03:00:00","CST","13-JUN-50 03:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,41.95,-89.77,NA,NA,NA,NA,"PUB"
"163",195007,16,2215,195007,16,2215,NA,10009715,"ILLINOIS",17,1950,"July     ","Tornado","C",105,"LIVINGSTON",NA,"16-JUL-50 22:15:00","CST","16-JUL-50 22:15:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",1,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,41.08,-88.43,NA,NA,NA,NA,"PUB"
"164",195012,2,1500,195012,2,1500,NA,10009716,"ILLINOIS",17,1950,"December ","Tornado","C",119,"MADISON",NA,"02-DEC-50 15:00:00","CST","02-DEC-50 15:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",7.3,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.97,-90.05,39,-89.92,NA,NA,"PUB"
"165",195012,2,1515,195012,2,1515,NA,10009717,"ILLINOIS",17,1950,"December ","Tornado","C",117,"MACOUPIN",NA,"02-DEC-50 15:15:00","CST","02-DEC-50 15:15:00",3,0,1,0,"25K",0,NA,0,NA,NA,NA,"F2",11.5,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39,-89.92,39.07,-89.72,NA,NA,"PUB"
"166",195012,2,1600,195012,2,1600,NA,10009718,"ILLINOIS",17,1950,"December ","Tornado","C",119,"MADISON",NA,"02-DEC-50 16:00:00","CST","02-DEC-50 16:00:00",0,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F3",4.7,200,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.75,-89.67,38.8,-89.6,NA,NA,"PUB"
"167",195012,2,1600,195012,2,1600,NA,10009719,"ILLINOIS",17,1950,"December ","Tornado","C",5,"BOND",NA,"02-DEC-50 16:00:00","CST","02-DEC-50 16:00:00",25,0,2,0,"2.5M",0,NA,0,NA,NA,NA,"F3",13.3,200,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.8,-89.6,38.9,-89.38,NA,NA,"PUB"
"168",195012,2,1730,195012,2,1730,NA,10009720,"ILLINOIS",17,1950,"December ","Tornado","C",157,"RANDOLPH",NA,"02-DEC-50 17:30:00","CST","02-DEC-50 17:30:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",9.6,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.17,-89.78,38.22,-89.62,NA,NA,"PUB"
"169",195007,2,1900,195007,2,1900,NA,10028673,"KANSAS",20,1950,"July     ","Tornado","C",171,"SCOTT",NA,"02-JUL-50 19:00:00","CST","02-JUL-50 19:00:00",0,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F2",1,90,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.47,-100.88,NA,NA,NA,NA,"PUB"
"170",195007,8,2245,195007,8,2245,NA,10028674,"KANSAS",20,1950,"July     ","Tornado","C",117,"MARSHALL",NA,"08-JUL-50 22:45:00","CST","08-JUL-50 22:45:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",1,90,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.82,-96.8,NA,NA,NA,NA,"PUB"
"171",195007,18,1630,195007,18,1630,NA,10028675,"KANSAS",20,1950,"July     ","Tornado","C",1,"ALLEN",NA,"18-JUL-50 16:30:00","CST","18-JUL-50 16:30:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.68,-95.52,NA,NA,NA,NA,"PUB"
"172",195008,6,1500,195008,6,1500,NA,10028676,"KANSAS",20,1950,"August   ","Tornado","C",153,"RAWLINS",NA,"06-AUG-50 15:00:00","CST","06-AUG-50 15:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.93,-101,NA,NA,NA,NA,"PUB"
"173",195005,8,2117,195005,8,2117,NA,10027586,"KANSAS",20,1950,"May      ","Tornado","C",29,"CLOUD",NA,"08-MAY-50 21:17:00","CST","08-MAY-50 21:17:00",1,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.4,-97.65,NA,NA,NA,NA,"PUB"
"174",195008,6,1800,195008,6,1800,NA,10028677,"KANSAS",20,1950,"August   ","Tornado","C",55,"FINNEY",NA,"06-AUG-50 18:00:00","CST","06-AUG-50 18:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F2",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.97,-100.77,NA,NA,NA,NA,"PUB"
"175",195008,6,1830,195008,6,1830,NA,10028678,"KANSAS",20,1950,"August   ","Tornado","C",63,"GOVE",NA,"06-AUG-50 18:30:00","CST","06-AUG-50 18:30:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F2",8.7,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.13,-100.63,39.12,-100.47,NA,NA,"PUB"
"176",195008,28,1450,195008,28,1450,NA,10028679,"KANSAS",20,1950,"August   ","Tornado","C",81,"HASKELL",NA,"28-AUG-50 14:50:00","CST","28-AUG-50 14:50:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F1",7.2,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.47,-100.82,37.42,-100.7,NA,NA,"PUB"
"177",195005,8,2130,195005,8,2130,NA,10027587,"KANSAS",20,1950,"May      ","Tornado","C",157,"REPUBLIC",NA,"08-MAY-50 21:30:00","CST","08-MAY-50 21:30:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.72,-97.77,NA,NA,NA,NA,"PUB"
"178",195005,9,1,195005,9,1,NA,10027588,"KANSAS",20,1950,"May      ","Tornado","C",161,"RILEY",NA,"09-MAY-50 00:01:00","CST","09-MAY-50 00:01:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.2,-96.58,NA,NA,NA,NA,"PUB"
"179",195005,16,1800,195005,16,1800,NA,10027589,"KANSAS",20,1950,"May      ","Tornado","C",95,"KINGMAN",NA,"16-MAY-50 18:00:00","CST","16-MAY-50 18:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F2",0.2,200,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.55,-98.42,NA,NA,NA,NA,"PUB"
"180",195005,18,1900,195005,18,1900,NA,10027590,"KANSAS",20,1950,"May      ","Tornado","C",89,"JEWELL",NA,"18-MAY-50 19:00:00","CST","18-MAY-50 19:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F0",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.85,-98.3,NA,NA,NA,NA,"PUB"
"181",195005,18,1900,195005,18,1900,NA,10027591,"KANSAS",20,1950,"May      ","Tornado","C",17,"CHASE",NA,"18-MAY-50 19:00:00","CST","18-MAY-50 19:00:00",2,0,0,0,"250K",0,NA,0,NA,NA,NA,"F3",14.9,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.12,-96.82,38.33,-96.82,NA,NA,"PUB"
"182",195005,19,130,195005,19,130,NA,10027592,"KANSAS",20,1950,"May      ","Tornado","C",15,"BUTLER",NA,"19-MAY-50 01:30:00","CST","19-MAY-50 01:30:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F0",0.1,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.82,-96.85,NA,NA,NA,NA,"PUB"
"183",195005,23,1800,195005,23,1800,NA,10027593,"KANSAS",20,1950,"May      ","Tornado","C",147,"PHILLIPS",NA,"23-MAY-50 18:00:00","CST","23-MAY-50 18:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F0",0.2,250,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.75,-99.32,NA,NA,NA,NA,"PUB"
"184",195005,24,1330,195005,24,1330,NA,10027594,"KANSAS",20,1950,"May      ","Tornado","C",33,"COMANCHE",NA,"24-MAY-50 13:30:00","CST","24-MAY-50 13:30:00",1,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F2",3.6,77,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.27,-99.48,37.28,-99.42,NA,NA,"PUB"
"185",195005,24,1730,195005,24,1730,NA,10027595,"KANSAS",20,1950,"May      ","Tornado","C",161,"RILEY",NA,"24-MAY-50 17:30:00","CST","24-MAY-50 17:30:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",10.7,40,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.38,-96.97,39.45,-96.78,NA,NA,"PUB"
"186",195006,8,2010,195006,8,2010,NA,10027596,"KANSAS",20,1950,"June     ","Tornado","C",159,"RICE",NA,"08-JUN-50 20:10:00","CST","08-JUN-50 20:10:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F4",0,700,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.33,-97.93,38.33,-97.92,NA,NA,"PUB"
"187",195006,8,2015,195006,8,2015,NA,10027597,"KANSAS",20,1950,"June     ","Tornado","C",113,"MCPHERSON",NA,"08-JUN-50 20:15:00","CST","08-JUN-50 20:15:00",5,0,1,0,"250K",0,NA,0,NA,NA,NA,"F4",17.1,700,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.33,-97.92,38.33,-97.6,NA,NA,"PUB"
"188",195003,27,600,195003,27,600,NA,10032637,"LOUISIANA",22,1950,"March    ","Tornado","C",35,"EAST CARROLL",NA,"27-MAR-50 06:00:00","CST","27-MAR-50 06:00:00",2,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",15.3,17,NA,NA,NA,NA,0,NA,NA,0,NA,NA,32.63,-91.28,32.73,-91.05,NA,NA,"PUB"
"189",195003,27,830,195003,27,830,NA,10032638,"LOUISIANA",22,1950,"March    ","Tornado","C",37,"EAST FELICIANA",NA,"27-MAR-50 08:30:00","CST","27-MAR-50 08:30:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",0.5,27,NA,NA,NA,NA,0,NA,NA,0,NA,NA,30.92,-91.13,NA,NA,NA,NA,"PUB"
"190",195004,24,745,195004,24,745,NA,10032639,"LOUISIANA",22,1950,"April    ","Tornado","C",5,"ASCENSION",NA,"24-APR-50 07:45:00","CST","24-APR-50 07:45:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",2,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,30.1,-90.03,NA,NA,NA,NA,"PUB"
"191",195005,1,100,195005,1,100,NA,10032640,"LOUISIANA",22,1950,"May      ","Tornado","C",69,"NATCHITOCHES",NA,"01-MAY-50 01:00:00","CST","01-MAY-50 01:00:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F1",2,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,31.7,-93.3,NA,NA,NA,NA,"PUB"
"192",195005,1,1030,195005,1,1030,NA,10032641,"LOUISIANA",22,1950,"May      ","Tornado","C",127,"WINN",NA,"01-MAY-50 10:30:00","CST","01-MAY-50 10:30:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F1",15.4,150,NA,NA,NA,NA,0,NA,NA,0,NA,NA,31.95,-92.63,32.05,-92.4,NA,NA,"PUB"
"193",195005,1,1125,195005,1,1125,NA,10032642,"LOUISIANA",22,1950,"May      ","Tornado","C",69,"NATCHITOCHES",NA,"01-MAY-50 11:25:00","CST","01-MAY-50 11:25:00",7,0,0,0,"250K",0,NA,0,NA,NA,NA,"F2",3.6,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,31.55,-92.9,31.57,-92.85,NA,NA,"PUB"
"194",195005,1,1130,195005,1,1130,NA,10032643,"LOUISIANA",22,1950,"May      ","Tornado","C",59,"LA SALLE",NA,"01-MAY-50 11:30:00","CST","01-MAY-50 11:30:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F0",1,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,31.75,-92.25,NA,NA,NA,NA,"PUB"
"195",195005,1,1130,195005,1,1130,NA,10032644,"LOUISIANA",22,1950,"May      ","Tornado","C",29,"CONCORDIA",NA,"01-MAY-50 11:30:00","CST","01-MAY-50 11:30:00",2,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",1,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,31.38,-91.73,NA,NA,NA,NA,"PUB"
"196",195005,2,200,195005,2,200,NA,10032645,"LOUISIANA",22,1950,"May      ","Tornado","C",43,"GRANT",NA,"02-MAY-50 02:00:00","CST","02-MAY-50 02:00:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F1",5.2,150,NA,NA,NA,NA,0,NA,NA,0,NA,NA,31.67,-92.9,31.72,-92.83,NA,NA,"PUB"
"197",195005,2,200,195005,2,200,NA,10032646,"LOUISIANA",22,1950,"May      ","Tornado","C",127,"WINN",NA,"02-MAY-50 02:00:00","CST","02-MAY-50 02:00:00",1,0,0,0,"250K",0,NA,0,NA,NA,NA,"F1",27.6,150,NA,NA,NA,NA,0,NA,NA,0,NA,NA,31.72,-92.83,32,-92.5,NA,NA,"PUB"
"198",195005,2,300,195005,2,300,NA,10032647,"LOUISIANA",22,1950,"May      ","Tornado","C",25,"CATAHOULA",NA,"02-MAY-50 03:00:00","CST","02-MAY-50 03:00:00",5,0,1,0,"250K",0,NA,0,NA,NA,NA,"F2",2,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,31.55,-91.97,NA,NA,NA,NA,"PUB"
"199",195005,13,1130,195005,13,1130,NA,10032648,"LOUISIANA",22,1950,"May      ","Tornado","C",9,"AVOYELLES",NA,"13-MAY-50 11:30:00","CST","13-MAY-50 11:30:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",2,27,NA,NA,NA,NA,0,NA,NA,0,NA,NA,31.15,-91.95,NA,NA,NA,NA,"PUB"
"200",195005,29,2300,195005,29,2300,NA,10032649,"LOUISIANA",22,1950,"May      ","Tornado","C",31,"DE SOTO",NA,"29-MAY-50 23:00:00","CST","29-MAY-50 23:00:00",13,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",1,27,NA,NA,NA,NA,0,NA,NA,0,NA,NA,32.1,-93.9,NA,NA,NA,NA,"PUB"
"201",195005,29,2300,195005,29,2300,NA,10032650,"LOUISIANA",22,1950,"May      ","Tornado","C",85,"SABINE",NA,"29-MAY-50 23:00:00","CST","29-MAY-50 23:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",1,27,NA,NA,NA,NA,0,NA,NA,0,NA,NA,31.67,-93.7,NA,NA,NA,NA,"PUB"
"202",195005,30,1400,195005,30,1400,NA,10001430,"GEORGIA",13,1950,"May      ","Tornado","C",313,"WHITFIELD",NA,"30-MAY-50 14:00:00","CST","30-MAY-50 14:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",0.5,7,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.75,-84.92,NA,NA,NA,NA,"PUB"
"203",195006,4,600,195006,4,600,NA,10001431,"GEORGIA",13,1950,"June     ","Tornado","C",45,"CARROLL",NA,"04-JUN-50 06:00:00","CST","04-JUN-50 06:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F0",2,200,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.68,-84.93,NA,NA,NA,NA,"PUB"
"204",195006,4,800,195006,4,800,NA,10001432,"GEORGIA",13,1950,"June     ","Tornado","C",89,"DE KALB",NA,"04-JUN-50 08:00:00","CST","04-JUN-50 08:00:00",1,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",3.3,7,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.85,-84.25,33.85,-84.2,NA,NA,"PUB"
"205",195006,7,1730,195006,7,1730,NA,10001433,"GEORGIA",13,1950,"June     ","Tornado","C",171,"LAMAR",NA,"07-JUN-50 17:30:00","CST","07-JUN-50 17:30:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",2,300,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.03,-84.15,NA,NA,NA,NA,"PUB"
"206",195002,13,100,195002,13,100,NA,10126026,"TENNESSEE",47,1950,"February ","Tornado","C",157,"SHELBY",NA,"13-FEB-50 01:00:00","CST","13-FEB-50 01:00:00",8,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",0.2,7,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.35,-89.77,NA,NA,NA,NA,"PUB"
"207",195002,13,200,195002,13,200,NA,10126027,"TENNESSEE",47,1950,"February ","Tornado","C",97,"LAUDERDALE",NA,"13-FEB-50 02:00:00","CST","13-FEB-50 02:00:00",1,0,9,0,"25K",0,NA,0,NA,NA,NA,"F2",0.2,7,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.75,-89.48,NA,NA,NA,NA,"PUB"
"208",195003,27,1500,195003,27,1500,NA,10126028,"TENNESSEE",47,1950,"March    ","Tornado","C",177,"WARREN",NA,"27-MAR-50 15:00:00","CST","27-MAR-50 15:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",0.2,7,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.68,-85.77,NA,NA,NA,NA,"PUB"
"209",195006,16,1530,195006,16,1530,NA,10028460,"KANSAS",20,1950,"June     ","Tornado","C",203,"WICHITA",NA,"16-JUN-50 15:30:00","CST","16-JUN-50 15:30:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",29.9,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.28,-101.28,38.7,-101.13,NA,NA,"PUB"
"210",195006,25,1845,195006,25,1845,NA,10028461,"KANSAS",20,1950,"June     ","Tornado","C",173,"SEDGWICK",NA,"25-JUN-50 18:45:00","CST","25-JUN-50 18:45:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F0",0.1,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.77,-97.47,NA,NA,NA,NA,"PUB"
