"","BEGIN_YEARMONTH","BEGIN_DAY","BEGIN_TIME","END_YEARMONTH","END_DAY","END_TIME","EPISODE_ID","EVENT_ID","STATE","STATE_FIPS","YEAR","MONTH_NAME","EVENT_TYPE","CZ_TYPE","CZ_FIPS","CZ_NAME","WFO","BEGIN_DATE_TIME","CZ_TIMEZONE","END_DATE_TIME","INJURIES_DIRECT","INJURIES_INDIRECT","DEATHS_DIRECT","DEATHS_INDIRECT","DAMAGE_PROPERTY","DAMAGE_CROPS","SOURCE","MAGNITUDE","MAGNITUDE_TYPE","FLOOD_CAUSE","CATEGORY","TOR_F_SCALE","TOR_LENGTH","TOR_WIDTH","TOR_OTHER_WFO","TOR_OTHER_CZ_STATE","TOR_OTHER_CZ_FIPS","TOR_OTHER_CZ_NAME","BEGIN_RANGE","BEGIN_AZIMUTH","BEGIN_LOCATION","END_RANGE","END_AZIMUTH","END_LOCATION","BEGIN_LAT","BEGIN_LON","END_LAT","END_LON","EPISODE_NARRATIVE","EVENT_NARRATIVE","DATA_SOURCE"
"140",195106,21,1950,195106,21,1950,NA,10004032,"INDIANA",18,1951,"June     ","Tornado","C",131,"PULASKI",NA,"21-JUN-51 19:50:00","CST","21-JUN-51 19:50:00",2,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F3",2.7,1760,NA,NA,NA,NA,0,NA,NA,0,NA,NA,41.12,-86.48,41.12,-86.42,NA,NA,"PUB"
"141",195106,21,2000,195106,21,2000,NA,10004033,"INDIANA",18,1951,"June     ","Tornado","C",49,"FULTON",NA,"21-JUN-51 20:00:00","CST","21-JUN-51 20:00:00",2,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F3",2.7,1760,NA,NA,NA,NA,0,NA,NA,0,NA,NA,41.12,-86.42,41.12,-86.35,NA,NA,"PUB"
"142",195107,9,100,195107,9,100,NA,10004034,"INDIANA",18,1951,"July     ","Tornado","C",67,"HOWARD",NA,"09-JUL-51 01:00:00","CST","09-JUL-51 01:00:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F2",1,1760,NA,NA,NA,NA,0,NA,NA,0,NA,NA,40.48,-86.12,NA,NA,NA,NA,"PUB"
"143",195111,13,1600,195111,13,1600,NA,10004035,"INDIANA",18,1951,"November ","Tornado","C",89,"LAKE",NA,"13-NOV-51 16:00:00","CST","13-NOV-51 16:00:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F2",0.3,400,NA,NA,NA,NA,0,NA,NA,0,NA,NA,41.6,-87.33,NA,NA,NA,NA,"PUB"
"144",195107,8,2000,195107,8,2000,NA,10110747,"SOUTH DAKOTA",46,1951,"July     ","Tornado","C",109,"ROBERTS",NA,"08-JUL-51 20:00:00","CST","08-JUL-51 20:00:00",1,0,0,0,"0K",0,NA,0,NA,NA,NA,"F2",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,45.37,-96.83,NA,NA,NA,NA,"PUB"
"145",195107,20,1815,195107,20,1815,NA,10110748,"SOUTH DAKOTA",46,1951,"July     ","Tornado","C",29,"CODINGTON",NA,"20-JUL-51 18:15:00","CST","20-JUL-51 18:15:00",4,0,0,0,"0K",0,NA,0,NA,NA,NA,"F2",1,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,44.9,-96.08,NA,NA,NA,NA,"PUB"
"146",195104,20,1510,195104,20,1510,NA,10120422,"TEXAS",48,1951,"April    ","Tornado","C",485,"WICHITA",NA,"20-APR-51 15:10:00","CST","20-APR-51 15:10:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",1.5,17,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.92,-98.45,NA,NA,NA,NA,"PUB"
"147",195105,9,1700,195105,9,1700,NA,10120423,"TEXAS",48,1951,"May      ","Tornado","C",485,"WICHITA",NA,"09-MAY-51 17:00:00","CST","09-MAY-51 17:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",4.9,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.93,-98.68,33.93,-98.77,NA,NA,"PUB"
"148",195105,15,1830,195105,15,1830,NA,10120424,"TEXAS",48,1951,"May      ","Tornado","C",69,"CASTRO",NA,"15-MAY-51 18:30:00","CST","15-MAY-51 18:30:00",0,0,0,0,".25K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.5,-102.3,NA,NA,NA,NA,"PUB"
"149",195105,18,1545,195105,18,1545,NA,10120425,"TEXAS",48,1951,"May      ","Tornado","C",503,"YOUNG",NA,"18-MAY-51 15:45:00","CST","18-MAY-51 15:45:00",100,0,2,0,"2.5M",0,NA,0,NA,NA,NA,"F4",2,200,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.42,-98.75,NA,NA,NA,NA,"PUB"
"150",195105,24,1700,195105,24,1700,NA,10120426,"TEXAS",48,1951,"May      ","Tornado","C",207,"HASKELL",NA,"24-MAY-51 17:00:00","CST","24-MAY-51 17:00:00",0,0,1,0,"2.5K",0,NA,0,NA,NA,NA,"F1",0.5,20,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.37,-99.9,NA,NA,NA,NA,"PUB"
"151",195105,31,2345,195105,31,2345,NA,10028714,"KANSAS",20,1951,"May      ","Tornado","C",87,"JEFFERSON",NA,"31-MAY-51 23:45:00","CST","31-MAY-51 23:45:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F2",3,440,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.37,-95.4,39.4,-95.35,NA,NA,"PUB"
"152",195106,1,2000,195106,1,2000,NA,10028715,"KANSAS",20,1951,"June     ","Tornado","C",157,"REPUBLIC",NA,"01-JUN-51 20:00:00","CST","01-JUN-51 20:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",11,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.73,-97.98,39.78,-97.78,NA,NA,"PUB"
"153",195106,6,1630,195106,6,1630,NA,10028716,"KANSAS",20,1951,"June     ","Tornado","C",67,"GRANT",NA,"06-JUN-51 16:30:00","CST","06-JUN-51 16:30:00",3,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F2",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.58,-101.33,NA,NA,NA,NA,"PUB"
"154",195106,6,1800,195106,6,1800,NA,10028717,"KANSAS",20,1951,"June     ","Tornado","C",195,"TREGO",NA,"06-JUN-51 18:00:00","CST","06-JUN-51 18:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",3,400,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.88,-99.92,38.93,-99.88,NA,NA,"PUB"
"155",195106,6,1930,195106,6,1930,NA,10028718,"KANSAS",20,1951,"June     ","Tornado","C",151,"PRATT",NA,"06-JUN-51 19:30:00","CST","06-JUN-51 19:30:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.78,-98.87,NA,NA,NA,NA,"PUB"
"156",195106,6,1930,195106,6,1930,NA,10028719,"KANSAS",20,1951,"June     ","Tornado","C",151,"PRATT",NA,"06-JUN-51 19:30:00","CST","06-JUN-51 19:30:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"",9,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.63,-98.9,37.65,-98.73,NA,NA,"PUB"
"157",195106,6,1930,195106,6,1930,NA,10028720,"KANSAS",20,1951,"June     ","Tornado","C",151,"PRATT",NA,"06-JUN-51 19:30:00","CST","06-JUN-51 19:30:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.52,-98.82,NA,NA,NA,NA,"PUB"
"158",195106,6,1930,195106,6,1930,NA,10028721,"KANSAS",20,1951,"June     ","Tornado","C",151,"PRATT",NA,"06-JUN-51 19:30:00","CST","06-JUN-51 19:30:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.77,-98.57,NA,NA,NA,NA,"PUB"
"159",195106,6,1930,195106,6,1930,NA,10028722,"KANSAS",20,1951,"June     ","Tornado","C",67,"GRANT",NA,"06-JUN-51 19:30:00","CST","06-JUN-51 19:30:00",3,0,0,0,"25K",0,NA,0,NA,NA,NA,"F3",44.8,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.58,-101.37,37.03,-100.93,NA,NA,"PUB"
"160",195106,6,2000,195106,6,2000,NA,10028723,"KANSAS",20,1951,"June     ","Tornado","C",141,"OSBORNE",NA,"06-JUN-51 20:00:00","CST","06-JUN-51 20:00:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.18,-99.03,NA,NA,NA,NA,"PUB"
"161",195106,6,2200,195106,6,2200,NA,10028724,"KANSAS",20,1951,"June     ","Tornado","C",15,"BUTLER",NA,"06-JUN-51 22:00:00","CST","06-JUN-51 22:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.68,-97.12,NA,NA,NA,NA,"PUB"
"162",195106,8,1330,195106,8,1330,NA,10028725,"KANSAS",20,1951,"June     ","Tornado","C",31,"COFFEY",NA,"08-JUN-51 13:30:00","CST","08-JUN-51 13:30:00",0,0,0,0,".25K",0,NA,0,NA,NA,NA,"F1",0.8,600,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.42,-95.62,NA,NA,NA,NA,"PUB"
"163",195106,8,1700,195106,8,1700,NA,10028726,"KANSAS",20,1951,"June     ","Tornado","C",45,"DOUGLAS",NA,"08-JUN-51 17:00:00","CST","08-JUN-51 17:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F2",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.88,-95.35,NA,NA,NA,NA,"PUB"
"164",195106,15,1915,195106,15,1915,NA,10028727,"KANSAS",20,1951,"June     ","Tornado","C",177,"SHAWNEE",NA,"15-JUN-51 19:15:00","CST","15-JUN-51 19:15:00",0,0,0,0,".03K",0,NA,0,NA,NA,NA,"F0",0.5,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.07,-95.82,NA,NA,NA,NA,"PUB"
"165",195106,17,1500,195106,17,1500,NA,10028728,"KANSAS",20,1951,"June     ","Tornado","C",75,"HAMILTON",NA,"17-JUN-51 15:00:00","CST","17-JUN-51 15:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38,-101.78,NA,NA,NA,NA,"PUB"
"166",195106,17,2230,195106,17,2230,NA,10028730,"KANSAS",20,1951,"June     ","Tornado","C",63,"GOVE",NA,"17-JUN-51 22:30:00","CST","17-JUN-51 22:30:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.07,-100.3,NA,NA,NA,NA,"PUB"
"167",195106,17,2300,195106,17,2300,NA,10028731,"KANSAS",20,1951,"June     ","Tornado","C",59,"FRANKLIN",NA,"17-JUN-51 23:00:00","CST","17-JUN-51 23:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.62,-95.08,NA,NA,NA,NA,"PUB"
"168",195106,19,1800,195106,19,1800,NA,10028732,"KANSAS",20,1951,"June     ","Tornado","C",33,"COMANCHE",NA,"19-JUN-51 18:00:00","CST","19-JUN-51 18:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.1,-99.1,NA,NA,NA,NA,"PUB"
"169",195106,20,2200,195106,20,2200,NA,10028733,"KANSAS",20,1951,"June     ","Tornado","C",193,"THOMAS",NA,"20-JUN-51 22:00:00","CST","20-JUN-51 22:00:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.28,-100.95,NA,NA,NA,NA,"PUB"
"170",195106,20,2200,195106,20,2200,NA,10028734,"KANSAS",20,1951,"June     ","Tornado","C",203,"WICHITA",NA,"20-JUN-51 22:00:00","CST","20-JUN-51 22:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",48.6,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.47,-101.37,38.48,-100.47,NA,NA,"PUB"
"171",195106,21,100,195106,21,100,NA,10028735,"KANSAS",20,1951,"June     ","Tornado","C",141,"OSBORNE",NA,"21-JUN-51 01:00:00","CST","21-JUN-51 01:00:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"",22.2,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.37,-98.88,39.4,-98.47,NA,NA,"PUB"
"172",195106,1,2115,195106,1,2115,NA,10017013,"IOWA",19,1951,"June     ","Tornado","C",127,"MARSHALL",NA,"01-JUN-51 21:15:00","CST","01-JUN-51 21:15:00",7,0,0,0,"0K",0,NA,0,NA,NA,NA,"F3",1.5,880,NA,NA,NA,NA,0,NA,NA,0,NA,NA,42.07,-92.92,NA,NA,NA,NA,"PUB"
"173",195106,19,1600,195106,19,1600,NA,10017014,"IOWA",19,1951,"June     ","Tornado","C",119,"LYON",NA,"19-JUN-51 16:00:00","CST","19-JUN-51 16:00:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F1",0.5,17,NA,NA,NA,NA,0,NA,NA,0,NA,NA,43.38,-96.25,NA,NA,NA,NA,"PUB"
"174",195106,25,1707,195106,25,1707,NA,10017015,"IOWA",19,1951,"June     ","Tornado","C",81,"HANCOCK",NA,"25-JUN-51 17:07:00","CST","25-JUN-51 17:07:00",8,0,0,0,"0K",0,NA,0,NA,NA,NA,"F2",0.8,500,NA,NA,NA,NA,0,NA,NA,0,NA,NA,43.22,-93.8,NA,NA,NA,NA,"PUB"
"175",195107,17,1745,195107,17,1745,NA,10017016,"IOWA",19,1951,"July     ","Tornado","C",141,"O'BRIEN",NA,"17-JUL-51 17:45:00","CST","17-JUL-51 17:45:00",2,0,0,0,"0K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,43.18,-95.87,NA,NA,NA,NA,"PUB"
"176",195108,26,2359,195108,26,2359,NA,10017017,"IOWA",19,1951,"August   ","Tornado","C",149,"PLYMOUTH",NA,"26-AUG-51 23:59:00","CST","26-AUG-51 23:59:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F1",5.6,140,NA,NA,NA,NA,0,NA,NA,0,NA,NA,42.85,-95.95,42.92,-95.87,NA,NA,"PUB"
"177",195104,28,2055,195104,28,2055,NA,10086811,"OHIO",39,1951,"April    ","Tornado","C",63,"HANCOCK",NA,"28-APR-51 20:55:00","CST","28-APR-51 20:55:00",5,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F2",15.2,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,41,-83.67,41.1,-83.4,NA,NA,"PUB"
"178",195106,22,1530,195106,22,1530,NA,10086812,"OHIO",39,1951,"June     ","Tornado","C",35,"CUYAHOGA",NA,"22-JUN-51 15:30:00","CST","22-JUN-51 15:30:00",0,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F2",1,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,41.42,-81.85,NA,NA,NA,NA,"PUB"
"179",195106,27,600,195106,27,600,NA,10086813,"OHIO",39,1951,"June     ","Tornado","C",17,"BUTLER",NA,"27-JUN-51 06:00:00","CST","27-JUN-51 06:00:00",0,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F1",4.7,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.5,-84.58,39.53,-84.5,NA,NA,"PUB"
"180",195106,21,2300,195106,21,2300,NA,10028736,"KANSAS",20,1951,"June     ","Tornado","C",165,"RUSH",NA,"21-JUN-51 23:00:00","CST","21-JUN-51 23:00:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F2",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.53,-99.32,NA,NA,NA,NA,"PUB"
"181",195106,22,200,195106,22,200,NA,10025119,"KANSAS",20,1951,"June     ","Tornado","C",73,"GREENWOOD",NA,"22-JUN-51 02:00:00","CST","22-JUN-51 02:00:00",0,0,0,0,".25K",0,NA,0,NA,NA,NA,"",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.83,-96.3,NA,NA,NA,NA,"PUB"
"182",195106,23,2200,195106,23,2200,NA,10025120,"KANSAS",20,1951,"June     ","Tornado","C",129,"MORTON",NA,"23-JUN-51 22:00:00","CST","23-JUN-51 22:00:00",0,0,1,0,"25K",0,NA,0,NA,NA,NA,"",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.12,-101.62,NA,NA,NA,NA,"PUB"
"183",195106,23,2200,195106,23,2200,NA,10025121,"KANSAS",20,1951,"June     ","Tornado","C",189,"STEVENS",NA,"23-JUN-51 22:00:00","CST","23-JUN-51 22:00:00",5,0,1,0,"25K",0,NA,0,NA,NA,NA,"F2",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.18,-101.35,NA,NA,NA,NA,"PUB"
"184",195106,27,10,195106,27,10,NA,10025122,"KANSAS",20,1951,"June     ","Tornado","C",195,"TREGO",NA,"27-JUN-51 00:10:00","CST","27-JUN-51 00:10:00",100,0,5,0,"2.5M",0,NA,0,NA,NA,NA,"F4",0.8,300,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.03,-99.88,NA,NA,NA,NA,"PUB"
"185",195106,27,100,195106,27,100,NA,10025123,"KANSAS",20,1951,"June     ","Tornado","C",51,"ELLIS",NA,"27-JUN-51 01:00:00","CST","27-JUN-51 01:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.87,-99.37,NA,NA,NA,NA,"PUB"
"186",195107,4,2100,195107,4,2100,NA,10025124,"KANSAS",20,1951,"July     ","Tornado","C",57,"FORD",NA,"04-JUL-51 21:00:00","CST","04-JUL-51 21:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.58,-99.6,NA,NA,NA,NA,"PUB"
"187",195112,6,1740,195112,6,1740,NA,10105002,"OREGON",41,1951,"December ","Tornado","C",39,"LANE",NA,"06-DEC-51 17:40:00","CST","06-DEC-51 17:40:00",0,0,0,0,".03K",0,NA,0,NA,NA,NA,"F1",0.3,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,44.18,-123.23,NA,NA,NA,NA,"PUB"
"188",195106,14,1130,195106,14,1130,NA,10089657,"NORTH DAKOTA",38,1951,"June     ","Tornado","C",15,"BURLEIGH",NA,"14-JUN-51 11:30:00","CST","14-JUN-51 11:30:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,46.77,-100.45,NA,NA,NA,NA,"PUB"
"189",195108,14,1500,195108,14,1500,NA,10089658,"NORTH DAKOTA",38,1951,"August   ","Tornado","C",41,"HETTINGER",NA,"14-AUG-51 15:00:00","CST","14-AUG-51 15:00:00",0,0,0,0,".25K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,46.38,-102.25,NA,NA,NA,NA,"PUB"
"190",195107,21,2200,195107,21,2200,NA,10039193,"MICHIGAN",26,1951,"July     ","Tornado","C",161,"WASHTENAW",NA,"21-JUL-51 22:00:00","CST","21-JUL-51 22:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",0.5,217,NA,NA,NA,NA,0,NA,NA,0,NA,NA,42.15,-83.55,NA,NA,NA,NA,"PUB"
"191",195106,26,1445,195106,26,1445,NA,10147654,"WEST VIRGINIA",54,1951,"June     ","Tornado","C",107,"WOOD",NA,"26-JUN-51 14:45:00","CST","26-JUN-51 14:45:00",1,0,0,0,"0K",0,NA,0,NA,NA,NA,"F1",0,250,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.13,-81.7,39.13,-81.7,NA,NA,"PUB"
"192",195102,1,1300,195102,1,1300,NA,10153059,"VIRGINIA",51,1951,"February ","Tornado","C",11,"APPOMATTOX",NA,"01-FEB-51 13:00:00","CST","01-FEB-51 13:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",0.1,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.37,-78.78,NA,NA,NA,NA,"PUB"
"193",195105,11,1500,195105,11,1500,NA,10153060,"VIRGINIA",51,1951,"May      ","Tornado","C",97,"KING AND QUEEN",NA,"11-MAY-51 15:00:00","CST","11-MAY-51 15:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.55,-76.73,NA,NA,NA,NA,"PUB"
"194",195106,13,1505,195106,13,1505,NA,10153061,"VIRGINIA",51,1951,"June     ","Tornado","C",760,"RICHMOND (C)",NA,"13-JUN-51 15:05:00","CST","13-JUN-51 15:05:00",12,0,0,0,"250K",0,NA,0,NA,NA,NA,"F2",4.1,350,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.55,-77.48,37.6,-77.43,NA,NA,"PUB"
"195",195106,27,1500,195106,27,1500,NA,10153062,"VIRGINIA",51,1951,"June     ","Tornado","C",700,"NEWPORT NEWS (C)",NA,"27-JUN-51 15:00:00","CST","27-JUN-51 15:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.12,-76.53,NA,NA,NA,NA,"PUB"
"196",195111,1,640,195111,1,640,NA,10153063,"VIRGINIA",51,1951,"November ","Tornado","C",199,"YORK",NA,"01-NOV-51 06:40:00","CST","01-NOV-51 06:40:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",0,230,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.22,-76.52,NA,NA,NA,NA,"PUB"
"197",195107,7,1800,195107,7,1800,NA,10025336,"KANSAS",20,1951,"July     ","Tornado","C",163,"ROOKS",NA,"07-JUL-51 18:00:00","CST","07-JUL-51 18:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F2",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.25,-99.57,NA,NA,NA,NA,"PUB"
"198",195106,27,1930,195106,27,1930,NA,10009721,"ILLINOIS",17,1951,"June     ","Tornado","C",107,"LOGAN",NA,"27-JUN-51 19:30:00","CST","27-JUN-51 19:30:00",35,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F3",9.6,300,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.95,-89.17,39.95,-88.98,NA,NA,"PUB"
"199",195106,27,2045,195106,27,2045,NA,10009722,"ILLINOIS",17,1951,"June     ","Tornado","C",107,"LOGAN",NA,"27-JUN-51 20:45:00","CST","27-JUN-51 20:45:00",15,0,1,0,"2.5M",0,NA,0,NA,NA,NA,"F3",18.2,200,NA,NA,NA,NA,0,NA,NA,0,NA,NA,40.27,-89.47,40.27,-89.12,NA,NA,"PUB"
"200",195111,13,1315,195111,13,1315,NA,10009723,"ILLINOIS",17,1951,"November ","Tornado","C",125,"MASON",NA,"13-NOV-51 13:15:00","CST","13-NOV-51 13:15:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",47.4,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,40.2,-89.72,40.6,-88.98,NA,NA,"PUB"
"201",195111,13,1450,195111,13,1450,NA,10009724,"ILLINOIS",17,1951,"November ","Tornado","C",77,"JACKSON",NA,"13-NOV-51 14:50:00","CST","13-NOV-51 14:50:00",7,0,0,0,"250K",0,NA,0,NA,NA,NA,"F2",7.1,250,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.9,-89.53,37.97,-89.43,NA,NA,"PUB"
"202",195112,6,1800,195112,6,1800,NA,10009725,"ILLINOIS",17,1951,"December ","Tornado","C",11,"BUREAU",NA,"06-DEC-51 18:00:00","CST","06-DEC-51 18:00:00",1,0,1,0,"250K",0,NA,0,NA,NA,NA,"F3",21.9,150,NA,NA,NA,NA,0,NA,NA,0,NA,NA,41.33,-89.18,41.65,-89.12,NA,NA,"PUB"
"203",195107,22,50,195107,22,50,NA,10025337,"KANSAS",20,1951,"July     ","Tornado","C",29,"CLOUD",NA,"22-JUL-51 00:50:00","CST","22-JUL-51 00:50:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"",7.7,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.48,-97.58,39.4,-97.48,NA,NA,"PUB"
"204",195108,6,1500,195108,6,1500,NA,10025338,"KANSAS",20,1951,"August   ","Tornado","C",57,"FORD",NA,"06-AUG-51 15:00:00","CST","06-AUG-51 15:00:00",0,0,0,0,".03K",0,NA,0,NA,NA,NA,"",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.55,-99.63,NA,NA,NA,NA,"PUB"
"205",195108,7,1700,195108,7,1700,NA,10025339,"KANSAS",20,1951,"August   ","Tornado","C",129,"MORTON",NA,"07-AUG-51 17:00:00","CST","07-AUG-51 17:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.05,-101.77,NA,NA,NA,NA,"PUB"
"206",195108,7,2130,195108,7,2130,NA,10025340,"KANSAS",20,1951,"August   ","Tornado","C",195,"TREGO",NA,"07-AUG-51 21:30:00","CST","07-AUG-51 21:30:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.75,-99.83,NA,NA,NA,NA,"PUB"
"207",195108,10,1830,195108,10,1830,NA,10025341,"KANSAS",20,1951,"August   ","Tornado","C",23,"CHEYENNE",NA,"10-AUG-51 18:30:00","CST","10-AUG-51 18:30:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"",2.3,250,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.87,-101.67,39.87,-101.62,NA,NA,"PUB"
"208",195108,13,230,195108,13,230,NA,10025342,"KANSAS",20,1951,"August   ","Tornado","C",113,"MCPHERSON",NA,"13-AUG-51 02:30:00","CST","13-AUG-51 02:30:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.23,-97.77,NA,NA,NA,NA,"PUB"
"209",195108,13,230,195108,13,230,NA,10025343,"KANSAS",20,1951,"August   ","Tornado","C",113,"MCPHERSON",NA,"13-AUG-51 02:30:00","CST","13-AUG-51 02:30:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.23,-97.77,NA,NA,NA,NA,"PUB"
"210",195108,23,2130,195108,23,2130,NA,10025344,"KANSAS",20,1951,"August   ","Tornado","C",165,"RUSH",NA,"23-AUG-51 21:30:00","CST","23-AUG-51 21:30:00",0,0,0,0,".25K",0,NA,0,NA,NA,NA,"",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.58,-99.57,NA,NA,NA,NA,"PUB"
