"","BEGIN_YEARMONTH","BEGIN_DAY","BEGIN_TIME","END_YEARMONTH","END_DAY","END_TIME","EPISODE_ID","EVENT_ID","STATE","STATE_FIPS","YEAR","MONTH_NAME","EVENT_TYPE","CZ_TYPE","CZ_FIPS","CZ_NAME","WFO","BEGIN_DATE_TIME","CZ_TIMEZONE","END_DATE_TIME","INJURIES_DIRECT","INJURIES_INDIRECT","DEATHS_DIRECT","DEATHS_INDIRECT","DAMAGE_PROPERTY","DAMAGE_CROPS","SOURCE","MAGNITUDE","MAGNITUDE_TYPE","FLOOD_CAUSE","CATEGORY","TOR_F_SCALE","TOR_LENGTH","TOR_WIDTH","TOR_OTHER_WFO","TOR_OTHER_CZ_STATE","TOR_OTHER_CZ_FIPS","TOR_OTHER_CZ_NAME","BEGIN_RANGE","BEGIN_AZIMUTH","BEGIN_LOCATION","END_RANGE","END_AZIMUTH","END_LOCATION","BEGIN_LAT","BEGIN_LON","END_LAT","END_LON","EPISODE_NARRATIVE","EVENT_NARRATIVE","DATA_SOURCE"
"68",195205,23,500,195205,23,500,NA,10099762,"OKLAHOMA",40,1952,"May      ","Tornado","C",31,"COMANCHE",NA,"23-MAY-52 05:00:00","CST","23-MAY-52 05:00:00",0,0,0,0,"250K",0,NA,0,NA,NA,NA,"F2",0,200,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.65,-98.43,NA,NA,NA,NA,"PUB"
"69",195206,1,49,195206,1,49,NA,10099763,"OKLAHOMA",40,1952,"June     ","Tornado","C",129,"ROGER MILLS",NA,"01-JUN-52 00:49:00","CST","01-JUN-52 00:49:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.5,-100,NA,NA,NA,NA,"PUB"
"70",195206,4,1530,195206,4,1530,NA,10099764,"OKLAHOMA",40,1952,"June     ","Tornado","C",11,"BLAINE",NA,"04-JUN-52 15:30:00","CST","04-JUN-52 15:30:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,36.07,-98.32,NA,NA,NA,NA,"PUB"
"71",195206,15,50,195206,15,50,NA,10099765,"OKLAHOMA",40,1952,"June     ","Tornado","C",129,"ROGER MILLS",NA,"15-JUN-52 00:50:00","CST","15-JUN-52 00:50:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.62,-99.68,NA,NA,NA,NA,"PUB"
"72",195206,21,1550,195206,21,1550,NA,10099766,"OKLAHOMA",40,1952,"June     ","Tornado","C",93,"MAJOR",NA,"21-JUN-52 15:50:00","CST","21-JUN-52 15:50:00",0,0,0,0,".03K",0,NA,0,NA,NA,NA,"F1",0.3,440,NA,NA,NA,NA,0,NA,NA,0,NA,NA,36.28,-98.42,NA,NA,NA,NA,"PUB"
"73",195206,29,1630,195206,29,1630,NA,10099767,"OKLAHOMA",40,1952,"June     ","Tornado","C",141,"TILLMAN",NA,"29-JUN-52 16:30:00","CST","29-JUN-52 16:30:00",1,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F2",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.38,-99,NA,NA,NA,NA,"PUB"
"74",195207,7,1330,195207,7,1330,NA,10099768,"OKLAHOMA",40,1952,"July     ","Tornado","C",17,"CANADIAN",NA,"07-JUL-52 13:30:00","CST","07-JUL-52 13:30:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F1",3.6,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.33,-97.83,35.37,-97.78,NA,NA,"PUB"
"75",195202,13,2200,195202,13,2200,NA,10047286,"MISSISSIPPI",28,1952,"February ","Tornado","C",95,"MONROE",NA,"13-FEB-52 22:00:00","CST","13-FEB-52 22:00:00",1,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.85,-88.47,NA,NA,NA,NA,"PUB"
"76",195202,13,2230,195202,13,2230,NA,10047287,"MISSISSIPPI",28,1952,"February ","Tornado","C",45,"HANCOCK",NA,"13-FEB-52 22:30:00","CST","13-FEB-52 22:30:00",2,0,0,0,"0K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,30.42,-89.48,NA,NA,NA,NA,"PUB"
"77",195203,21,2030,195203,21,2030,NA,10047288,"MISSISSIPPI",28,1952,"March    ","Tornado","C",89,"MADISON",NA,"21-MAR-52 20:30:00","CST","21-MAR-52 20:30:00",1,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"",0,20,NA,NA,NA,NA,0,NA,NA,0,NA,NA,32.47,-90.12,NA,NA,NA,NA,"PUB"
"78",195203,21,2200,195203,21,2200,NA,10047289,"MISSISSIPPI",28,1952,"March    ","Tornado","C",93,"MARSHALL",NA,"21-MAR-52 22:00:00","CST","21-MAR-52 22:00:00",24,0,9,0,"250K",0,NA,0,NA,NA,NA,"F4",10.9,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.87,-89.68,35,-89.58,NA,NA,"PUB"
"79",195207,29,1600,195207,29,1600,NA,10047290,"MISSISSIPPI",28,1952,"July     ","Tornado","C",31,"COVINGTON",NA,"29-JUL-52 16:00:00","CST","29-JUL-52 16:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,31.62,-89.53,NA,NA,NA,NA,"PUB"
"80",195208,3,1545,195208,3,1545,NA,10047291,"MISSISSIPPI",28,1952,"August   ","Tornado","C",71,"LAFAYETTE",NA,"03-AUG-52 15:45:00","CST","03-AUG-52 15:45:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",0.3,200,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.37,-89.52,NA,NA,NA,NA,"PUB"
"81",195209,17,1130,195209,17,1130,NA,10076649,"NORTH CAROLINA",37,1952,"September","Tornado","C",55,"DARE",NA,"17-SEP-52 11:30:00","CST","17-SEP-52 11:30:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F3",1,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.95,-75.6,NA,NA,NA,NA,"PUB"
"82",195205,6,1300,195205,6,1300,NA,10075659,"NEW YORK",36,1952,"May      ","Tornado","C",31,"ESSEX",NA,"06-MAY-52 13:00:00","CST","06-MAY-52 13:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",4.9,200,NA,NA,NA,NA,0,NA,NA,0,NA,NA,44.33,-74,44.38,-73.92,NA,NA,"PUB"
"83",195211,14,2100,195211,14,2100,NA,9982822,"ARIZONA",4,1952,"November ","Tornado","C",25,"YAVAPAI",NA,"14-NOV-52 21:00:00","CST","14-NOV-52 21:00:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"",0.2,200,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.13,-112.57,NA,NA,NA,NA,"PUB"
"84",195202,13,1710,195202,13,1710,NA,10063627,"MISSOURI",29,1952,"February ","Tornado","C",155,"PEMISCOT",NA,"13-FEB-52 17:10:00","CST","13-FEB-52 17:10:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F2",4.5,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,36.07,-89.93,36.12,-89.88,NA,NA,"PUB"
"85",195202,13,1720,195202,13,1720,NA,10063628,"MISSOURI",29,1952,"February ","Tornado","C",155,"PEMISCOT",NA,"13-FEB-52 17:20:00","CST","13-FEB-52 17:20:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F2",2.3,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,36.12,-89.88,36.15,-89.87,NA,NA,"PUB"
"86",195206,23,2030,195206,23,2030,NA,10052057,"MINNESOTA",27,1952,"June     ","Tornado","C",33,"COTTONWOOD",NA,"23-JUN-52 20:30:00","CST","23-JUN-52 20:30:00",0,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F2",12.5,220,NA,NA,NA,NA,0,NA,NA,0,NA,NA,44,-95.28,44.12,-95.08,NA,NA,"PUB"
"87",195206,23,2050,195206,23,2050,NA,10052058,"MINNESOTA",27,1952,"June     ","Tornado","C",15,"BROWN",NA,"23-JUN-52 20:50:00","CST","23-JUN-52 20:50:00",5,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F2",30.7,220,NA,NA,NA,NA,0,NA,NA,0,NA,NA,44.12,-95.08,44.38,-94.58,NA,NA,"PUB"
"88",195206,23,2200,195206,23,2200,NA,10052059,"MINNESOTA",27,1952,"June     ","Tornado","C",103,"NICOLLET",NA,"23-JUN-52 22:00:00","CST","23-JUN-52 22:00:00",0,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F2",61.6,220,NA,NA,NA,NA,0,NA,NA,0,NA,NA,44.38,-94.58,44.83,-93.5,NA,NA,"PUB"
"89",195206,23,2330,195206,23,2330,NA,10052060,"MINNESOTA",27,1952,"June     ","Tornado","C",53,"HENNEPIN",NA,"23-JUN-52 23:30:00","CST","23-JUN-52 23:30:00",5,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F2",0,220,NA,NA,NA,NA,0,NA,NA,0,NA,NA,44.83,-93.5,44.85,-93.47,NA,NA,"PUB"
"90",195206,24,1830,195206,24,1830,NA,10052061,"MINNESOTA",27,1952,"June     ","Tornado","C",79,"LE SUEUR",NA,"24-JUN-52 18:30:00","CST","24-JUN-52 18:30:00",6,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F2",65.8,267,NA,NA,NA,NA,0,NA,NA,0,NA,NA,44.33,-93.85,45.12,-93.08,NA,NA,"PUB"
"91",195206,24,2000,195206,24,2000,NA,10052062,"MINNESOTA",27,1952,"June     ","Tornado","C",3,"ANOKA",NA,"24-JUN-52 20:00:00","CST","24-JUN-52 20:00:00",9,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F2",5.1,267,NA,NA,NA,NA,0,NA,NA,0,NA,NA,45.12,-93.08,45.2,-93.07,NA,NA,"PUB"
"92",195207,2,1600,195207,2,1600,NA,10052063,"MINNESOTA",27,1952,"July     ","Tornado","C",51,"GRANT",NA,"02-JUL-52 16:00:00","CST","02-JUL-52 16:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",4.1,217,NA,NA,NA,NA,0,NA,NA,0,NA,NA,45.87,-96.18,45.82,-96.12,NA,NA,"PUB"
"93",195207,16,1900,195207,16,1900,NA,10052064,"MINNESOTA",27,1952,"July     ","Tornado","C",1,"AITKIN",NA,"16-JUL-52 19:00:00","CST","16-JUL-52 19:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",9.4,333,NA,NA,NA,NA,0,NA,NA,0,NA,NA,46.72,-96.53,46.83,-96.42,NA,NA,"PUB"
"94",195207,27,1825,195207,27,1825,NA,10052065,"MINNESOTA",27,1952,"July     ","Tornado","C",47,"FREEBORN",NA,"27-JUL-52 18:25:00","CST","27-JUL-52 18:25:00",4,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",1.5,133,NA,NA,NA,NA,0,NA,NA,0,NA,NA,43.72,-93.48,NA,NA,NA,NA,"PUB"
"95",195208,27,1525,195208,27,1525,NA,10052066,"MINNESOTA",27,1952,"August   ","Tornado","C",149,"STEVENS",NA,"27-AUG-52 15:25:00","CST","27-AUG-52 15:25:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",13.3,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,45.58,-96.22,45.58,-95.93,NA,NA,"PUB"
"96",195203,18,1725,195203,18,1725,NA,10063629,"MISSOURI",29,1952,"March    ","Tornado","C",187,"ST. FRANCOIS",NA,"18-MAR-52 17:25:00","CST","18-MAR-52 17:25:00",1,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",8.5,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.75,-90.5,37.78,-90.35,NA,NA,"PUB"
"97",195203,18,1735,195203,18,1735,NA,10063630,"MISSOURI",29,1952,"March    ","Tornado","C",186,"STE. GENEVIEVE",NA,"18-MAR-52 17:35:00","CST","18-MAR-52 17:35:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",9.9,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.78,-90.35,37.88,-90.22,NA,NA,"PUB"
"98",195203,21,2000,195203,21,2000,NA,10063632,"MISSOURI",29,1952,"March    ","Tornado","C",155,"PEMISCOT",NA,"21-MAR-52 20:00:00","CST","21-MAR-52 20:00:00",100,0,17,0,"2.5M",0,NA,0,NA,NA,NA,"F4",6.5,880,NA,NA,NA,NA,0,NA,NA,0,NA,NA,36.05,-89.82,36.07,-89.7,NA,NA,"PUB"
"99",195205,7,1600,195205,7,1600,NA,10063633,"MISSOURI",29,1952,"May      ","Tornado","C",75,"GENTRY",NA,"07-MAY-52 16:00:00","CST","07-MAY-52 16:00:00",0,0,0,0,".25K",0,NA,0,NA,NA,NA,"F1",1.5,400,NA,NA,NA,NA,0,NA,NA,0,NA,NA,40.1,-94.53,NA,NA,NA,NA,"PUB"
"100",195205,22,1900,195205,22,1900,NA,10063634,"MISSOURI",29,1952,"May      ","Tornado","C",95,"JACKSON",NA,"22-MAY-52 19:00:00","CST","22-MAY-52 19:00:00",1,0,0,0,"250K",0,NA,0,NA,NA,NA,"F2",1.3,440,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.9,-94.27,38.93,-94.23,NA,NA,"PUB"
"101",195207,17,1615,195207,17,1615,NA,10063635,"MISSOURI",29,1952,"July     ","Tornado","C",139,"MONTGOMERY",NA,"17-JUL-52 16:15:00","CST","17-JUL-52 16:15:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",0.2,10,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.97,-91.5,NA,NA,NA,NA,"PUB"
"102",195208,21,20,195208,21,20,NA,10063636,"MISSOURI",29,1952,"August   ","Tornado","C",159,"PETTIS",NA,"21-AUG-52 00:20:00","CST","21-AUG-52 00:20:00",13,0,1,0,"25M",0,NA,0,NA,NA,NA,"F2",1.3,300,NA,NA,NA,NA,0,NA,NA,0,NA,NA,38.68,-93.27,38.7,-93.23,NA,NA,"PUB"
"103",195211,16,1600,195211,16,1600,NA,10063637,"MISSOURI",29,1952,"November ","Tornado","C",147,"NODAWAY",NA,"16-NOV-52 16:00:00","CST","16-NOV-52 16:00:00",2,0,0,0,"25K",0,NA,0,NA,NA,NA,"F3",21.6,600,NA,NA,NA,NA,0,NA,NA,0,NA,NA,40.45,-95.07,40.57,-94.68,NA,NA,"PUB"
"104",195204,5,1200,195204,5,1200,NA,10038921,"MARYLAND",24,1952,"April    ","Tornado","C",21,"FREDERICK",NA,"05-APR-52 12:00:00","CST","05-APR-52 12:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",1,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.45,-77.55,NA,NA,NA,NA,"PUB"
"105",195204,5,1400,195204,5,1400,NA,10038922,"MARYLAND",24,1952,"April    ","Tornado","C",21,"FREDERICK",NA,"05-APR-52 14:00:00","CST","05-APR-52 14:00:00",1,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",1,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.63,-77.42,NA,NA,NA,NA,"PUB"
"106",195204,5,1500,195204,5,1500,NA,10038923,"MARYLAND",24,1952,"April    ","Tornado","C",11,"CAROLINE",NA,"05-APR-52 15:00:00","CST","05-APR-52 15:00:00",0,0,0,0,".25K",0,NA,0,NA,NA,NA,"F0",0.3,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.12,-75.75,NA,NA,NA,NA,"PUB"
"107",195208,31,2200,195208,31,2200,NA,10038924,"MARYLAND",24,1952,"August   ","Tornado","C",31,"MONTGOMERY",NA,"31-AUG-52 22:00:00","CST","31-AUG-52 22:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",0,70,NA,NA,NA,NA,0,NA,NA,0,NA,NA,39.02,-77.22,39.03,-77.23,NA,NA,"PUB"
"108",195203,22,5,195203,22,5,NA,10035925,"KENTUCKY",21,1952,"March    ","Tornado","C",123,"LARUE",NA,"22-MAR-52 00:05:00","CST","22-MAR-52 00:05:00",18,0,0,0,"250K",0,NA,0,NA,NA,NA,"F3",2.7,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.53,-85.72,37.55,-85.67,NA,NA,"PUB"
"109",195212,9,1500,195212,9,1500,NA,10035926,"KENTUCKY",21,1952,"December ","Tornado","C",59,"DAVIESS",NA,"09-DEC-52 15:00:00","CST","09-DEC-52 15:00:00",3,0,0,0,"0K",0,NA,0,NA,NA,NA,"F3",25.2,880,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.68,-87.3,37.87,-86.9,NA,NA,"PUB"
"110",195212,9,1530,195212,9,1530,NA,10035927,"KENTUCKY",21,1952,"December ","Tornado","C",91,"HANCOCK",NA,"09-DEC-52 15:30:00","CST","09-DEC-52 15:30:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F3",8.5,880,NA,NA,NA,NA,0,NA,NA,0,NA,NA,37.87,-86.9,37.93,-86.77,NA,NA,"PUB"
"111",195201,22,900,195201,22,900,NA,9979429,"ALABAMA",1,1952,"January  ","Tornado","C",123,"TALLAPOOSA",NA,"22-JAN-52 09:00:00","CST","22-JAN-52 09:00:00",0,0,0,0,"2.5K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,32.92,-85.97,NA,NA,NA,NA,"PUB"
"112",195202,13,2000,195202,13,2000,NA,9979430,"ALABAMA",1,1952,"February ","Tornado","C",125,"TUSCALOOSA",NA,"13-FEB-52 20:00:00","CST","13-FEB-52 20:00:00",14,0,1,0,"25K",0,NA,0,NA,NA,NA,"F3",3.3,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.57,-87.67,33.6,-87.63,NA,NA,"PUB"
"113",195202,13,2000,195202,13,2000,NA,9979431,"ALABAMA",1,1952,"February ","Tornado","C",57,"FAYETTE",NA,"13-FEB-52 20:00:00","CST","13-FEB-52 20:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F3",2.3,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.6,-87.63,33.62,-87.62,NA,NA,"PUB"
"114",195202,13,2030,195202,13,2030,NA,9979432,"ALABAMA",1,1952,"February ","Tornado","C",43,"CULLMAN",NA,"13-FEB-52 20:30:00","CST","13-FEB-52 20:30:00",3,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F1",1.3,400,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.02,-86.75,34.03,-86.73,NA,NA,"PUB"
"115",195202,13,2030,195202,13,2030,NA,9979433,"ALABAMA",1,1952,"February ","Tornado","C",9,"BLOUNT",NA,"13-FEB-52 20:30:00","CST","13-FEB-52 20:30:00",3,0,0,0,"2.5M",0,NA,0,NA,NA,NA,"F1",4.7,400,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.03,-86.73,34.07,-86.67,NA,NA,"PUB"
"116",195202,13,2130,195202,13,2130,NA,9979434,"ALABAMA",1,1952,"February ","Tornado","C",73,"JEFFERSON",NA,"13-FEB-52 21:30:00","CST","13-FEB-52 21:30:00",26,0,1,0,"250K",0,NA,0,NA,NA,NA,"F3",0,200,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.6,-86.93,NA,NA,NA,NA,"PUB"
"117",195202,29,1700,195202,29,1700,NA,9979435,"ALABAMA",1,1952,"February ","Tornado","C",49,"DEKALB",NA,"29-FEB-52 17:00:00","CST","29-FEB-52 17:00:00",12,0,0,0,"0K",0,NA,0,NA,NA,NA,"F3",3.3,400,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.5,-85.7,34.53,-85.67,NA,NA,"PUB"
"118",195205,10,900,195205,10,900,NA,9979439,"ALABAMA",1,1952,"May      ","Tornado","C",57,"FAYETTE",NA,"10-MAY-52 09:00:00","CST","10-MAY-52 09:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",0.2,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.73,-87.75,NA,NA,NA,NA,"PUB"
"119",195205,10,900,195205,10,900,NA,9979440,"ALABAMA",1,1952,"May      ","Tornado","C",57,"FAYETTE",NA,"10-MAY-52 09:00:00","CST","10-MAY-52 09:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",0.2,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.73,-87.75,NA,NA,NA,NA,"PUB"
"120",195205,10,900,195205,10,900,NA,9979441,"ALABAMA",1,1952,"May      ","Tornado","C",57,"FAYETTE",NA,"10-MAY-52 09:00:00","CST","10-MAY-52 09:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",0.2,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.73,-87.75,NA,NA,NA,NA,"PUB"
"121",195203,3,1310,195203,3,1310,NA,9979436,"ALABAMA",1,1952,"March    ","Tornado","C",107,"PICKENS",NA,"03-MAR-52 13:10:00","CST","03-MAR-52 13:10:00",6,0,0,0,"25K",0,NA,0,NA,NA,NA,"F3",3.3,440,NA,NA,NA,NA,0,NA,NA,0,NA,NA,33.33,-87.9,33.37,-87.87,NA,NA,"PUB"
"122",195203,22,1500,195203,22,1500,NA,9979437,"ALABAMA",1,1952,"March    ","Tornado","C",103,"MORGAN",NA,"22-MAR-52 15:00:00","CST","22-MAR-52 15:00:00",50,0,4,0,"25K",0,NA,0,NA,NA,NA,"F4",21.6,100,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.6,-87,34.68,-86.63,NA,NA,"PUB"
"123",195204,4,620,195204,4,620,NA,9979438,"ALABAMA",1,1952,"April    ","Tornado","C",97,"MOBILE",NA,"04-APR-52 06:20:00","CST","04-APR-52 06:20:00",2,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",0.2,200,NA,NA,NA,NA,0,NA,NA,0,NA,NA,30.7,-88.28,NA,NA,NA,NA,"PUB"
"124",195212,20,1400,195212,20,1400,NA,9990146,"CALIFORNIA",6,1952,"December ","Tornado","C",37,"LOS ANGELES",NA,"20-DEC-52 14:00:00","CST","20-DEC-52 14:00:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.4,-118.53,NA,NA,NA,NA,"PUB"
"125",195201,28,530,195201,28,530,NA,9985769,"FLORIDA",12,1952,"January  ","Tornado","C",13,"CALHOUN",NA,"28-JAN-52 05:30:00","CST","28-JAN-52 05:30:00",3,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",0.5,17,NA,NA,NA,NA,0,NA,NA,0,NA,NA,30.47,-85.25,NA,NA,NA,NA,"PUB"
"126",195201,28,645,195201,28,645,NA,9985770,"FLORIDA",12,1952,"January  ","Tornado","C",73,"LEON",NA,"28-JAN-52 06:45:00","CST","28-JAN-52 06:45:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",1.5,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,30.5,-84.23,NA,NA,NA,NA,"PUB"
"127",195202,20,910,195202,20,910,NA,9985771,"FLORIDA",12,1952,"February ","Tornado","C",5,"BAY",NA,"20-FEB-52 09:10:00","CST","20-FEB-52 09:10:00",4,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",1.5,73,NA,NA,NA,NA,0,NA,NA,0,NA,NA,30.17,-85.7,NA,NA,NA,NA,"PUB"
"128",195202,13,1930,195202,13,1930,NA,10047285,"MISSISSIPPI",28,1952,"February ","Tornado","C",99,"NESHOBA",NA,"13-FEB-52 19:30:00","CST","13-FEB-52 19:30:00",0,0,0,0,"0K",0,NA,0,NA,NA,NA,"F0",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,32.77,-89.1,NA,NA,NA,NA,"PUB"
"129",195201,26,1530,195201,26,1530,NA,9983009,"ARKANSAS",5,1952,"January  ","Tornado","C",1,"ARKANSAS",NA,"26-JAN-52 15:30:00","CST","26-JAN-52 15:30:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.42,-91.4,NA,NA,NA,NA,"PUB"
"130",195201,26,1600,195201,26,1600,NA,9983010,"ARKANSAS",5,1952,"January  ","Tornado","C",1,"ARKANSAS",NA,"26-JAN-52 16:00:00","CST","26-JAN-52 16:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F1",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.48,-91.55,NA,NA,NA,NA,"PUB"
"131",195202,13,1630,195202,13,1630,NA,9983011,"ARKANSAS",5,1952,"February ","Tornado","C",93,"MISSISSIPPI",NA,"13-FEB-52 16:30:00","CST","13-FEB-52 16:30:00",5,0,0,0,"0K",0,NA,0,NA,NA,NA,"F2",0.3,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.95,-90.15,NA,NA,NA,NA,"PUB"
"132",195203,3,545,195203,3,545,NA,9983012,"ARKANSAS",5,1952,"March    ","Tornado","C",83,"LOGAN",NA,"03-MAR-52 05:45:00","CST","03-MAR-52 05:45:00",0,0,0,0,".25K",0,NA,0,NA,NA,NA,"F1",0.6,50,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.13,-93.93,NA,NA,NA,NA,"PUB"
"133",195203,21,1440,195203,21,1440,NA,9983013,"ARKANSAS",5,1952,"March    ","Tornado","C",61,"HOWARD",NA,"21-MAR-52 14:40:00","CST","21-MAR-52 14:40:00",9,0,7,0,"25K",0,NA,0,NA,NA,NA,"F4",13,833,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.02,-94.02,34.22,-93.97,NA,NA,"PUB"
"134",195203,21,1600,195203,21,1600,NA,9983014,"ARKANSAS",5,1952,"March    ","Tornado","C",125,"SALINE",NA,"21-MAR-52 16:00:00","CST","21-MAR-52 16:00:00",0,0,0,0,"25K",0,NA,0,NA,NA,NA,"F3",17.7,440,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.72,-92.82,34.78,-92.52,NA,NA,"PUB"
"135",195203,21,1650,195203,21,1650,NA,9983015,"ARKANSAS",5,1952,"March    ","Tornado","C",145,"WHITE",NA,"21-MAR-52 16:50:00","CST","21-MAR-52 16:50:00",325,0,50,0,"2.5M",0,NA,0,NA,NA,NA,"F4",14.6,1760,NA,NA,NA,NA,0,NA,NA,0,NA,NA,35.22,-91.7,35.37,-91.52,NA,NA,"PUB"
"136",195203,21,1700,195203,21,1700,NA,9983016,"ARKANSAS",5,1952,"March    ","Tornado","C",45,"FAULKNER",NA,"21-MAR-52 17:00:00","CST","21-MAR-52 17:00:00",6,0,0,0,"25K",0,NA,0,NA,NA,NA,"F2",0,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.95,-92.42,NA,NA,NA,NA,"PUB"
"137",195203,21,1700,195203,21,1700,NA,9983017,"ARKANSAS",5,1952,"March    ","Tornado","C",85,"LONOKE",NA,"21-MAR-52 17:00:00","CST","21-MAR-52 17:00:00",9,0,9,0,"250K",0,NA,0,NA,NA,NA,"F3",16.2,33,NA,NA,NA,NA,0,NA,NA,0,NA,NA,34.53,-91.8,34.73,-91.65,NA,NA,"PUB"
